source_id,source_id_edr3,in_SetA,in_SetB,n_cdips_sector,period,lspval,nequal,nclose,nfaint,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,subcluster,in_CG18,in_KC19,in_M21,(Bp-Rp)_0,is_phot_bin,is_astrm_bin,ruwe,Li_EW_mA_GaiaESO,Li_EW_mA_perr_GaiaESO,Li_EW_mA_merr_GaiaESO,Li_EW_mA_GALAH,Li_EW_mA_perr_GALAH,Li_EW_mA_merr_GALAH
5290703477295735040,5290703477295735040,0,0,0,,,,,,118.5688565726,-60.9976611472,2015.5,2.356,0.102,-4.019,10.484,17.917,19.391,16.734,,,core,1,1,0,2.523,0,0,1.041,,,,,,
5294038158624087552,5294038158624087552,0,0,5,10.3806,0.026,0,1,1,117.9262847925,-59.6323003062,2015.5,2.354,0.02,-4.565,11.136,11.794,12.104,11.331,28.02,15.88,halo,0,1,1,0.639,1,0,0.921,,,,,,
5289213540257127552,5289213540257127552,0,0,0,,,,,,115.026743131,-62.1766990851,2015.5,2.385,0.104,-3.303,12.03,17.754,19.127,16.597,,,halo,0,1,1,2.396,0,0,0.973,,,,,,
5296081227323661568,5296081227323661568,0,0,2,4.3977,0.1097,0,3,4,118.1578997734,-55.4459445833,2015.5,1.771,0.029,-3.844,8.073,15.724,16.394,14.944,,,halo,0,1,0,1.315,0,0,0.979,,,,,,
5290921253614620928,5290921253614620928,0,0,0,,,,,,118.5773532783,-60.6975917402,2015.5,2.43,0.081,-4.852,11.37,17.481,18.814,16.329,,,core,1,1,1,2.35,0,0,0.985,41.0,37.2,20.0,,,
5275605258499802240,5275605258499802240,0,0,0,,,,,,120.7500033222,-64.8711559907,2015.5,2.21,0.113,-5.83,11.088,17.98,19.495,16.732,,,halo,0,1,0,2.628,1,0,0.972,,,,,,
5295292121571898880,5295292121571898880,0,0,4,0.0888,0.0331,0,1,1,118.323853619,-57.5528399744,2015.5,2.132,0.022,-4.376,9.868,11.258,11.484,10.902,,,halo,0,1,1,0.447,0,0,0.774,,,,,,
5492708059951003520,5492708059951003520,0,0,2,4.9108,0.0201,0,2,6,115.2464187964,-52.5913511969,2015.5,1.727,0.05,-3.034,8.478,16.7,17.642,15.726,,,halo,0,1,0,1.781,0,0,1.025,,,,,,
5290874455652206464,5290874455652206464,0,0,0,,,,,,120.2728204959,-60.0076699294,2015.5,2.125,0.123,-4.997,10.373,17.698,19.215,16.472,,,halo,0,1,1,2.609,1,0,1.071,,,,,,
5290914858404792320,5290914858404792320,0,0,0,,,,,,118.0999249611,-60.6447905293,2015.5,2.514,0.196,-4.852,11.42,19.041,20.829,17.765,,,halo,0,0,1,2.929,0,0,0.993,,,,,,
5489519884247313024,5489519884247313024,0,0,2,8.5835,0.062,0,1,1,117.9949046597,-52.9128946642,2015.5,2.07,0.02,-4.088,9.75,12.155,12.456,11.701,21.94,8.8,halo,0,1,0,0.621,0,0,1.063,,,,,,
5489224635314972416,5489224635314972416,0,0,0,,,,,,115.137136332,-53.7472284489,2015.5,1.764,0.082,-3.738,7.895,17.449,18.542,16.368,,,halo,0,1,0,2.039,0,0,0.996,,,,,,
5290816800011540992,5290816800011540992,0,0,5,11.8563,0.0442,0,1,1,119.6573614519,-60.6556404078,2015.5,2.244,0.037,-5.566,10.202,9.575,9.631,9.494,,,halo,0,1,0,0.003,1,1,1.366,,,,,,
5291225058123937280,5291225058123937280,1,0,3,10.5149,0.1541,0,1,1,121.9466488566,-59.6772331232,2015.5,2.339,0.024,-5.219,11.094,15.183,15.878,14.355,,,halo,0,1,1,1.389,0,0,1.149,,,,,,
5295957046931152896,5295957046931152896,0,0,3,7.4789,0.0381,0,1,2,118.0276661618,-56.4335614923,2015.5,2.235,0.061,-5.365,11.091,16.849,18.013,15.771,,,halo,0,1,0,2.107,1,0,1.042,,,,,,
5289119836953807232,5289119836953807232,0,0,0,,,,,,118.0805995087,-61.768945979,2015.5,2.437,0.083,-4.323,11.196,17.559,18.925,16.421,,,halo,0,1,1,2.37,0,0,0.978,,,,,,
5291456269100213248,5291456269100213248,0,0,4,3.1496,0.0633,1,2,2,120.7795919118,-59.3784843835,2015.5,2.308,0.035,-4.993,10.278,10.972,11.142,10.704,,,halo,0,1,1,0.304,0,0,0.984,,,,,,
5290150083647277056,5290150083647277056,0,0,4,23.1987,0.0462,0,1,2,123.629249938,-60.9663517342,2015.5,1.856,0.052,-4.243,9.476,16.828,17.72,15.817,,,halo,0,1,0,1.769,0,0,1.013,,,,,,
5291050136992718080,5291050136992718080,0,0,5,8.3194,0.6247,0,2,2,119.1765753158,-60.0322170688,2015.5,2.401,0.022,-4.712,11.405,15.046,15.702,14.248,,,core,1,1,1,1.32,0,0,1.041,,,,,,
5277180034029525248,5277180034029525248,0,0,0,,,,,,121.7616013711,-64.1093728778,2015.5,2.838,0.164,-6.282,12.616,18.125,19.712,16.892,,,halo,0,1,1,2.685,0,0,1.086,,,,,,
5289799476876774912,5289799476876774912,0,0,0,,,,,,120.0066586618,-62.1487814726,2015.5,2.421,0.092,-4.142,11.485,17.443,18.721,16.308,,,halo,0,1,0,2.279,0,0,0.965,,,,,,
5290828138720264192,5290828138720264192,0,0,0,,,,,,119.974969834,-60.4879564561,2015.5,2.385,0.116,-4.97,11.493,18.059,19.335,16.843,,,halo,0,1,1,2.357,0,0,1.037,,,,,,
5290365106890832640,5290365106890832640,0,0,0,,,,,,123.1034064834,-60.5535206124,2015.5,2.294,0.091,-5.684,11.103,17.458,18.688,16.339,,,halo,0,1,1,2.215,0,0,1.015,,,,,,
5290747354679431040,5290747358982351872,0,0,0,,,,,,120.3236847052,-61.0005051667,2015.5,2.233,0.139,-5.104,10.491,17.905,19.305,16.71,,,halo,0,1,1,2.461,0,0,0.997,,,,,,
5294213535024326272,5294213535024326272,0,0,3,2.2208,0.5691,1,3,3,118.2446598951,-58.9232879484,2015.5,2.616,0.036,-3.841,11.609,14.122,14.344,12.953,,,halo,0,1,0,1.257,1,1,8.553,,,,,,
5294721681196569088,5294721681196569088,0,0,3,2.7729,0.027,1,2,3,122.0014470679,-57.6856596424,2015.5,2.897,0.054,-6.016,13.489,16.654,18.131,15.456,,,halo,0,1,0,2.541,1,0,1.05,,,,,,
5290101116721236096,5290101116721236096,0,0,0,,,,,,123.8639736033,-61.0703363506,2015.5,2.474,0.122,-6.203,10.768,18.007,19.495,16.81,,,halo,0,1,1,2.55,0,0,1.081,,,,,,
5290816452115055104,5290816452115055104,0,0,0,,,,,,119.6900008077,-60.694697253,2015.5,2.361,0.117,-5.617,11.972,17.954,19.153,16.723,,,core,1,1,0,2.295,0,0,1.092,,,,,,
5289833213840076544,5289833218140563328,0,0,6,12.048,0.0252,0,1,1,118.9495233551,-62.1334558168,2015.5,2.439,0.028,-4.112,11.103,10.949,11.147,10.635,,,halo,0,1,0,0.377,0,0,0.95,,,,,,
5290726777496558080,5290726777496558080,0,0,7,1.4639,0.027,0,1,1,119.4297848766,-60.630715821,2015.5,2.285,0.042,-5.191,10.749,9.406,9.448,9.352,,,core,1,1,1,-0.038,0,0,0.952,,,,,,
5290769933328623616,5290769933328623616,0,0,5,4.2367,0.343,0,2,2,119.9166374365,-60.7086301259,2015.5,2.249,0.019,-4.263,9.367,14.425,15.028,13.68,,,halo,0,1,0,1.214,1,0,1.077,202.3,6.1,5.0,,,
5290720798902314240,5290720798902314240,0,0,0,,,,,,119.5467679422,-60.8332572213,2015.5,2.38,0.019,-5.365,11.024,13.695,14.174,13.057,,,core,1,1,0,0.982,0,1,1.776,163.7,5.0,5.0,,,
5290823671959351296,5290823671959351296,0,0,0,,,,,,120.0101454761,-60.5870485962,2015.5,2.535,0.066,-4.431,10.816,17.157,18.269,16.052,,,core,1,1,0,2.083,0,0,1.046,,,,,,
5291394352852997760,5291394352852997760,0,0,3,3.5338,0.1152,1,2,2,122.9404852465,-58.8346358395,2015.5,2.341,0.016,-5.634,10.232,14.224,14.744,13.538,,,halo,0,1,1,1.071,0,0,1.044,,,,,,
5489441818923842560,5489441818923842560,0,0,2,0.8322,0.0543,0,1,1,117.1076491627,-53.2485798351,2015.5,1.57,0.021,-3.125,7.232,12.938,13.262,12.455,,,halo,0,1,0,0.673,1,0,1.087,,,,,,
5289122104700035840,5289122104700035840,0,0,0,,,,,,117.8796270329,-61.7766806143,2015.5,2.471,0.04,-4.747,11.628,11.926,11.998,11.233,,,halo,0,0,1,0.631,0,0,1.068,,,,,,
5289194741184008576,5289194741184008576,0,0,0,,,,,,117.6976094765,-61.3035387398,2015.5,2.649,0.224,-4.425,11.816,18.628,20.149,17.375,,,halo,0,0,1,2.64,0,0,1.021,,,,,,
5275823412776241152,5275823412776241152,0,0,11,1.3508,0.1624,0,3,3,117.9294313553,-64.3553084843,2015.5,2.618,0.037,-4.074,12.021,16.038,16.97,15.087,,,halo,0,1,1,1.748,0,0,0.895,,,,,,
5210515823699719936,5210515823699719936,0,0,5,7.5736,0.0247,0,1,1,123.1010400521,-76.3670523017,2015.5,3.569,0.045,-6.306,18.09,16.043,17.425,14.882,,,halo,0,1,1,2.408,1,0,0.895,,,,,,
5287433770232652288,5287433770232652288,0,0,0,,,,,,115.6653549939,-64.8050280388,2015.5,2.354,0.093,-4.354,11.574,17.55,19.0,16.312,,,halo,0,1,0,2.554,1,0,0.953,,,,,,
5295175431604225792,5295175431604225792,0,0,0,,,,,,116.7833276423,-57.9580213016,2015.5,2.588,0.101,-4.093,11.317,17.984,19.406,16.762,,,halo,0,1,1,2.51,0,0,0.976,,,,,,
5290721554816473856,5290721554816473856,1,0,3,13.1006,0.1166,0,1,2,119.4378965972,-60.798009015,2015.5,2.396,0.026,-4.719,10.94,11.603,11.885,11.166,21.73,6.57,core,1,1,1,0.584,0,0,0.87,,,,25.4,8.8,5.0
5489432614811177344,5489432614811177344,0,0,2,12.3673,0.0856,1,4,6,116.7089237238,-53.4136170995,2015.5,1.733,0.036,-3.518,7.286,16.109,16.833,15.279,,,halo,0,1,0,1.42,0,0,1.026,,,,,,
5492380096246922880,5492380096246922880,0,0,2,7.1226,0.0482,0,1,1,114.1154903162,-52.6144322583,2015.5,1.591,0.051,-2.917,7.697,16.686,17.538,15.779,,,halo,0,1,0,1.625,0,0,0.991,,,,,,
5290964714385286272,5290964714385286272,0,0,0,,,,,,117.7655830031,-60.5615592976,2015.5,2.5,0.123,-4.599,10.986,18.305,19.865,17.07,,,halo,0,0,1,2.66,0,0,1.051,,,,,,
5290707222507276288,5290707222507276288,0,0,0,,,,,,118.4145719491,-60.9512054118,2015.5,2.395,0.182,-4.843,11.842,18.782,20.536,17.496,,,halo,0,0,1,2.905,0,0,0.923,,,,,,
5290823568880135296,5290823568880135296,0,0,2,2.5309,0.2386,1,3,4,120.0110149869,-60.6153647802,2015.5,2.449,0.021,-5.229,11.467,12.724,13.103,12.181,22.46,4.32,core,1,1,1,0.787,1,0,1.124,31.9,5.0,5.0,,,
5290804426206306176,5290804426206306176,0,0,0,,,,,,120.7537897961,-60.3568960508,2015.5,2.308,0.066,-5.032,11.361,17.142,18.302,16.082,,,core,1,1,1,2.086,0,0,0.997,,,,,,
5290965470299554816,5290965470299554816,0,0,7,7.6146,0.1875,0,2,2,117.6837206169,-60.5501425103,2015.5,2.351,0.047,-4.487,11.085,16.481,17.467,15.488,,,core,1,1,1,1.845,0,0,1.003,,,,,,
5290820682661822848,5290820682661822848,1,0,7,1.4555,0.7411,0,1,1,119.5120881873,-60.6147381563,2015.5,2.215,0.037,-5.253,10.981,7.574,7.579,7.594,,,halo,0,1,1,-0.15,0,0,1.122,,,,,,
5289906988498858240,5289906988498858240,0,0,0,,,,,,120.9186691554,-61.7010492741,2015.5,2.355,0.096,-4.369,11.093,17.427,18.856,16.242,,,halo,0,1,0,2.48,1,0,0.955,,,,,,
5290948981923282432,5290948981923282432,0,0,5,8.1718,0.0482,0,1,2,118.8644136966,-60.313848318,2015.5,2.421,0.046,-5.222,10.98,16.3,17.274,15.311,,,core,1,1,1,1.828,0,0,0.965,,,,,,
5290724337955116672,5290724337955116672,0,0,7,3.3734,0.0212,0,1,1,119.1603625709,-60.7760471386,2015.5,2.42,0.032,-4.434,10.795,9.958,10.044,9.827,,,core,1,1,1,0.082,0,0,0.879,,,,,,
5294152305970748672,5294152305970748672,0,0,4,7.5801,0.1452,0,3,3,118.9067882241,-59.0735109572,2015.5,2.41,0.023,-5.238,11.057,15.053,15.77,14.235,,,halo,0,1,1,1.401,0,0,1.046,,,,,,
5208362597678432512,5208362597678432512,0,0,0,,,,,,109.0499420387,-79.0650610896,2015.5,3.803,0.165,-1.692,20.645,18.101,19.73,16.801,,,halo,0,0,1,2.795,0,0,0.984,,,,,,
5290725364449817088,5290725364449817088,0,0,0,,,,,,119.4630657532,-60.7200434811,2015.5,2.28,0.133,-3.811,11.678,17.757,18.631,16.568,,,halo,0,1,0,1.929,0,0,1.043,,,,,,
5289773805858297344,5289773805858297344,0,0,7,1.7093,0.1193,1,2,3,119.4142662707,-62.3335280632,2015.5,2.359,0.025,-4.45,11.679,12.384,12.67,11.751,17.6,4.63,halo,0,1,1,0.785,1,0,1.107,,,,,,
5289897844509377152,5289897844509377152,0,0,0,,,,,,119.9002243186,-61.3518248451,2015.5,2.567,0.178,-4.744,11.816,18.827,20.386,17.533,,,halo,0,0,1,2.719,0,0,0.955,,,,,,
5290731583561861248,5290731583561861248,0,0,0,,,,,,118.5783683363,-60.8489277508,2015.5,2.48,0.073,-4.234,11.523,17.331,18.577,16.21,,,core,1,1,1,2.234,0,0,1.035,,,,,,
5296172452430736768,5296172452430736768,0,0,0,,,,,,119.4458455607,-55.2100760934,2015.5,1.739,0.097,-3.523,8.131,17.927,19.067,16.844,,,halo,0,1,0,2.089,0,0,0.963,,,,,,
5294098082006169344,5294098082006169344,0,0,0,,,,,,118.0861271848,-59.3507855073,2015.5,2.302,0.074,-4.026,11.133,17.251,18.663,16.063,,,halo,0,1,1,2.466,1,0,0.978,,,,,,
5290750412696183808,5290750412696183808,0,0,0,,,,,,119.9018514033,-60.9724644349,2015.5,2.173,0.081,-4.847,11.705,17.27,18.447,16.167,,,halo,0,1,0,2.146,0,0,0.888,,,,,,
5295908844517095680,5295908844517095680,1,0,3,11.444,0.0923,0,1,1,119.8298680738,-55.7944962811,2015.5,2.373,0.026,-4.379,10.465,15.227,15.92,14.426,,,halo,0,1,0,1.36,0,0,1.009,,,,,,
5289046650711344896,5289046650711344896,0,0,0,,,,,,115.6248122951,-62.1592818934,2015.5,2.552,0.122,-3.195,11.997,18.127,19.526,16.936,,,halo,0,1,1,2.456,0,0,0.97,,,,,,
5291377997617668096,5291377997617668096,0,0,0,,,,,,122.5025466759,-59.271067137,2015.5,2.704,0.073,-5.052,10.88,17.114,18.361,16.005,,,halo,0,1,0,2.222,0,0,0.967,,,,,,
5290950047075198080,5290950047075198080,0,0,5,9.4257,0.0949,1,2,2,118.8701879392,-60.2666420892,2015.5,2.339,0.024,-4.746,10.665,14.984,15.627,14.22,,,core,1,1,1,1.273,0,0,0.946,,,,,,
5290837377196531072,5290837377196531072,0,0,0,,,,,,119.4437495545,-60.4563359847,2015.5,2.388,0.083,-5.455,11.081,17.591,18.819,16.487,,,core,1,1,1,2.198,0,0,0.992,64.8,33.9,33.5,,,
5290648231135436160,5290648231135436160,0,0,0,,,,,,119.7296178504,-61.3095113591,2015.5,2.398,0.065,-4.709,10.757,17.077,18.221,16.022,,,core,1,1,1,2.064,0,0,0.998,99.1,29.3,20.0,,,
5289823769211347072,5289823769211347072,0,0,6,4.5471,0.025,0,1,1,120.5405967223,-61.7479583508,2015.5,1.789,0.031,-4.122,8.14,15.861,16.6,15.034,,,halo,0,1,0,1.431,0,0,0.959,,,,,,
5290921975169123712,5290921975169123712,0,0,7,11.4026,0.0497,0,1,1,118.5375187512,-60.7115602489,2015.5,2.341,0.024,-4.51,11.236,9.912,10.003,9.779,,,core,1,1,1,0.09,1,0,0.921,,,,,,
5277167252206539008,5277167252206539008,0,0,0,,,,,,121.6569515594,-64.3386700966,2015.5,2.543,0.156,-5.495,12.186,18.211,19.762,16.969,,,halo,0,0,1,2.659,0,0,0.949,,,,,,
5290814875866396032,5290814875866396032,0,0,0,,,,,,119.6504971275,-60.7717001218,2015.5,2.296,0.136,-4.771,11.619,18.046,19.118,16.81,,,halo,0,0,1,2.173,0,0,1.001,,,,,,
5295134135495046272,5295134135495046272,0,0,3,2.9899,0.0596,0,1,1,115.963588748,-58.4690563201,2015.5,2.866,0.032,-3.871,11.497,8.329,8.9,7.654,5.41,0.21,halo,0,1,0,1.111,1,0,1.036,,,,,,
5489035244436956288,5489035244436956288,0,0,1,5.7343,0.1954,0,2,2,115.5681795461,-53.8670584914,2015.5,2.255,0.014,-5.188,11.011,14.07,14.577,13.418,,,halo,0,1,0,1.025,0,0,0.903,,,,,,
5290743579408451840,5290743579408451840,0,0,0,,,,,,119.0843216946,-60.5450680051,2015.5,2.34,0.063,-4.429,11.477,17.006,18.092,15.922,,,core,1,1,1,2.036,0,0,1.006,,,,,,
5296094902501028224,5296094902501028224,0,0,2,7.3366,0.1529,1,2,3,119.5088745544,-55.7410135514,2015.5,1.753,0.032,-3.807,7.948,15.186,15.758,14.473,,,halo,0,1,0,1.151,0,0,1.088,,,,,,
5275719130970724736,5275719130970724736,0,0,11,6.951,0.1342,0,2,2,117.8048915435,-65.0509536441,2015.5,2.386,0.045,-4.63,11.791,16.604,17.649,15.599,,,halo,0,1,1,1.916,0,0,1.002,,,,,,
5294008815406583424,5294008815406583424,0,0,0,,,,,,117.3499561814,-59.9269521912,2015.5,2.448,0.099,-4.642,10.402,17.592,18.938,16.391,,,halo,0,1,0,2.413,0,0,1.123,,,,,,
5289718078656029312,5289718078656029312,0,0,5,13.2244,0.0467,0,1,1,121.6609681541,-61.772437436,2015.5,2.122,0.023,-4.721,10.084,12.086,12.377,11.64,29.69,1.76,halo,0,1,1,0.603,0,0,1.056,,,,,,
5290922112608082048,5290922112608082048,0,0,7,0.3371,0.0502,0,1,4,118.5962282026,-60.6860187483,2015.5,2.555,0.064,-4.299,11.032,16.979,18.131,15.894,,,halo,0,1,1,2.103,0,0,1.011,-17.9,20.0,20.0,,,
5290747084103123712,5290747084103123712,0,0,6,15.5744,0.0422,0,1,1,120.2138923107,-61.0192306184,2015.5,2.319,0.035,-5.424,10.738,10.28,10.386,10.11,,,core,1,1,1,0.142,0,0,1.007,,,,,,
5290802708218831104,5290802708218831104,0,0,0,,,,,,120.4482108963,-60.458707133,2015.5,2.601,0.13,-5.071,11.539,18.059,19.534,16.878,,,halo,0,1,1,2.522,0,0,1.055,,,,,,
5290949566038905984,5290949566038905984,0,0,5,15.1726,0.0258,0,1,1,119.0083224567,-60.2574609845,2015.5,2.334,0.038,-4.519,10.772,9.608,9.655,9.544,,,core,1,1,1,-0.023,0,0,0.992,,,,,,
5289982953580850304,5289982953580850304,0,0,0,,,,,,120.9594807904,-61.1580539481,2015.5,2.476,0.12,-4.966,11.556,17.896,19.225,16.698,,,core,1,1,1,2.393,0,0,1.062,,,,,,
5291067694819378048,5291067694819378048,0,0,5,9.8289,0.0513,0,1,2,120.1261830136,-59.8386604606,2015.5,2.414,0.033,-5.336,10.963,15.17,15.867,14.369,,,core,1,1,1,1.364,0,0,0.989,,,,,,
5290702107204358144,5290702107204358144,0,0,7,22.3496,0.0432,0,1,1,118.3685774917,-61.0693407163,2015.5,2.384,0.021,-4.472,10.892,11.994,12.305,11.522,21.56,3.35,core,1,1,1,0.649,0,0,0.905,,,,,,
5275745691048395136,5275745691048395136,0,0,11,0.1569,0.8209,1,2,2,118.2163621328,-64.8701521322,2015.5,2.622,0.014,-4.701,12.707,13.702,14.277,12.983,,,halo,0,1,1,1.16,1,0,0.901,,,,,,
5277464296442206848,5277464296442206848,0,0,7,2.8671,0.1238,1,3,4,120.2398732992,-63.4911741333,2015.5,2.604,0.068,-5.758,10.814,16.448,16.064,15.128,,,halo,0,1,0,0.802,0,0,1.05,,,,,,
5291467092417748352,5291467092417748352,0,0,0,,,,,,120.5074770616,-59.3938436972,2015.5,2.223,0.12,-4.311,10.687,18.255,19.754,17.01,,,halo,0,1,0,2.611,0,0,0.93,,,,,,
5291103115412870016,5291103115412870016,0,0,0,,,,,,118.9706393994,-59.8350460503,2015.5,2.331,0.131,-3.905,10.734,18.259,19.794,17.063,,,halo,0,1,0,2.597,0,0,1.03,,,,,,
5290739387520372864,5290739387520372864,0,0,5,19.1643,0.0898,0,1,1,119.2153109407,-60.6038002723,2015.5,2.421,0.063,-5.049,12.018,16.775,17.856,15.708,,,core,1,1,0,2.013,0,0,1.001,-1.5,20.0,20.0,,,
5289319398313787648,5289319398313787648,0,0,0,,,,,,115.5425895276,-61.3931883141,2015.5,2.388,0.121,-4.363,11.336,17.578,19.006,16.398,,,halo,0,1,1,2.474,1,0,1.074,,,,,,
5290642286900685056,5290642286900685056,0,0,0,,,,,,119.4363087114,-61.3923711219,2015.5,2.259,0.082,-4.42,11.031,17.536,18.814,16.4,,,halo,0,1,1,2.279,0,0,1.046,-1.5,46.2,41.2,,,
5274724450905096704,5274724450905096704,0,0,5,0.5594,0.0411,1,2,2,120.6595910522,-65.992335773,2015.5,2.632,0.064,-5.801,13.247,16.839,18.169,15.69,,,halo,0,1,1,2.345,1,0,1.044,,,,,,
5192866875367024768,5192866875367024768,0,0,0,,,,,,107.3656123093,-85.7704087316,2015.5,4.866,0.103,0.067,27.308,17.471,19.17,16.197,,,halo,0,0,1,2.839,0,0,1.065,,,,,,
5209961188802467456,5209961188802467456,0,0,0,,,,,,118.1662240806,-78.2432030521,2015.5,3.933,0.022,-4.702,20.54,12.649,13.095,12.063,14.44,1.89,halo,0,0,1,0.897,0,1,1.247,,,,,,
5290702485161401856,5290702485161401856,0,0,0,,,,,,118.3400837046,-61.0368887795,2015.5,2.389,0.063,-3.848,11.242,17.201,18.401,16.092,,,core,1,1,1,2.174,0,0,0.997,10.8,22.6,20.0,,,
5291142663469292544,5291142663469292544,0,0,3,5.635,0.0518,0,1,1,120.2527572276,-59.3316374444,2015.5,2.212,0.026,-4.087,11.931,11.509,11.919,10.949,3.35,0.57,halo,0,1,0,0.835,1,1,2.581,,,,,,
5290722242006786432,5290722237713620096,1,0,3,6.9903,0.092,0,1,2,119.4662338838,-60.7517142409,2015.5,2.343,0.029,-5.088,10.539,10.833,11.003,10.559,,,core,1,1,1,0.31,0,0,0.97,,,,,,
5290417127533939712,5290417127533939712,0,0,3,9.1456,0.1174,0,3,3,121.7692674557,-60.3773644308,2015.5,2.432,0.023,-5.439,10.555,15.083,15.767,14.281,,,halo,0,1,1,1.351,0,0,1.053,,,,,,
5290458737177218432,5290458737177218432,0,0,4,9.331,0.1007,0,2,2,122.7153596819,-59.9162053087,2015.5,2.081,0.078,-6.286,10.594,15.535,16.321,14.656,,,halo,0,1,0,1.53,1,1,2.485,,,,,,
5287988993541975296,5287988993541975296,0,0,7,5.4048,0.6514,0,2,3,118.9740090691,-63.3662281067,2015.5,2.65,0.06,-4.438,11.917,16.372,17.377,15.384,,,halo,0,1,1,1.858,0,0,0.973,,,,,,
5290920428978294784,5290920428978294784,0,0,0,,,,,,118.512664203,-60.7772909156,2015.5,2.304,0.109,-4.984,11.197,17.421,,,,,core,1,1,0,,0,0,1.067,,,,,,
5290776839636049920,5290776839637655936,0,0,0,,,,,,120.1564279673,-60.6060772607,2015.5,2.446,0.112,-3.999,11.325,17.636,,,,,core,1,0,0,,0,0,0.915,,,,,,
5289422310026950784,5289422310026950784,0,0,0,,,,,,116.0953536187,-61.1686848824,2015.5,2.461,0.082,-3.91,12.005,17.703,19.299,16.474,,,halo,0,1,1,2.691,1,0,0.882,,,,,,
5276270428675210240,5276270428675210240,0,0,0,,,,,,122.3691880333,-65.3994170509,2015.5,2.842,0.103,-6.219,13.23,17.741,19.22,16.509,,,halo,0,1,1,2.578,0,0,1.0,,,,,,
5292548530822230016,5292548530822230016,0,0,8,9.3603,0.0622,0,1,1,116.3757814472,-60.1386637885,2015.5,2.7,0.026,-3.931,12.125,14.981,15.694,14.178,,,halo,0,1,1,1.381,0,0,0.97,,,,,,
5272873869756215552,5272873869756215552,0,0,6,6.3523,0.0242,0,2,4,125.1463792993,-66.9899811654,2015.5,3.32,0.089,-6.683,15.345,16.992,18.38,15.834,,,halo,0,1,1,2.412,0,0,0.935,,,,,,
5292482079088088960,5292482079088088960,0,0,9,11.6941,0.0141,0,1,1,116.5823005171,-60.4544305916,2015.5,2.449,0.028,-4.225,11.237,10.85,11.029,10.567,,,halo,0,1,1,0.328,0,0,0.964,,,,,,
5277635678519078784,5277635678519078784,0,0,0,,,,,,123.1995576027,-62.2675728726,2015.5,2.395,0.119,-5.098,10.477,17.958,19.325,16.703,,,halo,0,1,0,2.488,0,0,1.021,,,,,,
5291154384439717504,5291154384439717504,0,0,4,3.4895,0.0318,1,3,3,119.4843676307,-59.2888766466,2015.5,2.412,0.044,-4.407,10.708,16.552,17.546,15.56,,,halo,0,1,1,1.851,0,0,0.97,,,,,,
5289888228079920640,5289888228079920640,0,0,6,0.2488,0.1358,1,2,2,119.2252069044,-61.5664621512,2015.5,2.496,0.04,-4.44,11.361,16.442,17.687,15.339,,,core,1,1,1,2.213,1,0,0.92,,,,,,
5291102123276830592,5291102123276830592,0,0,5,3.2683,0.0246,0,1,1,118.7561761403,-59.8493553602,2015.5,2.295,0.029,-4.075,10.951,10.409,10.512,10.252,,,core,1,1,1,0.126,0,0,1.026,,,,,,
5275493799806359808,5275493799806359808,0,0,11,5.6868,0.0054,2,4,6,117.6387246045,-65.7373221243,2015.5,3.878,0.083,-7.797,18.385,17.114,18.321,15.852,,,halo,0,1,0,2.335,0,0,1.087,,,,,,
5290028725050999296,5290028725050999296,0,0,5,4.9781,0.4001,0,2,3,120.8242881403,-60.8327930051,2015.5,2.388,0.046,-4.739,11.28,16.384,17.364,15.405,,,core,1,1,1,1.825,0,0,1.074,67.1,20.0,20.0,,,
5295142686772419584,5295142686772419584,0,0,3,7.0692,0.0284,1,4,4,116.5246134045,-58.4813036978,2015.5,2.32,0.063,-3.569,11.165,16.949,18.077,15.894,,,halo,0,1,1,2.048,0,0,1.044,,,,,,
5290982173430187264,5290982173430187264,0,0,0,,,,,,117.5524468468,-60.4016922457,2015.5,1.632,0.067,-2.889,7.203,17.174,18.138,16.195,,,halo,0,1,0,1.809,0,0,0.938,,,,,,
5290898674967319168,5290898674967319168,0,0,0,,,,,,117.9788876682,-60.8529654965,2015.5,2.398,0.217,-3.822,10.927,19.029,20.569,17.746,,,halo,0,0,1,2.688,0,0,0.987,,,,,,
5290672519169703936,5290672519169703936,0,0,0,,,,,,119.6595486305,-60.9204983941,2015.5,2.555,0.134,-4.542,10.948,18.165,19.429,16.946,,,halo,0,1,0,2.349,0,0,1.009,,,,,,
5288134811974760576,5288134811974760576,0,0,0,,,,,,117.240343753,-63.2718707246,2015.5,2.856,0.133,-5.018,14.069,18.021,19.731,16.733,,,halo,0,1,0,2.864,1,0,1.072,,,,,,
5291448881756423296,5291448881756423296,0,0,4,8.8816,0.0565,0,1,2,120.8942948496,-59.5674662986,2015.5,2.424,0.053,-5.23,11.032,16.8,17.834,15.708,,,halo,0,1,1,1.991,0,0,0.987,,,,,,
5291102707392447488,5291102707392447488,0,0,0,,,,,,118.8933304669,-59.8042148945,2015.5,2.522,0.182,-4.444,10.937,18.518,20.05,17.31,,,halo,0,0,1,2.606,0,0,1.072,,,,,,
